nid,visits,tags
19823,102,1
124638,102,1
139303,102,1
47697,102,1
88783,102,1
133456,102,2
35158,102,5
118173,102,1
54866,102,1
134256,102,2
55026,102,1
145001,102,3
51592,102,1
114267,102,11
29391,102,1
41313,102,1
81365,102,1
74570,102,2
121450,102,1
44027,102,1
65847,102,8
111337,102,1
23686,102,6
36897,102,1
72650,102,3
66135,102,2
68983,102,2
82581,102,1
53821,102,1
127693,102,1
13073,102,1
125033,102,6
40332,102,1
70890,102,3
149568,102,2
90935,102,2
110089,102,1
67543,102,3
74907,102,3
33089,102,1
41196,102,1
60742,102,1
114514,102,4
117278,102,5
110708,102,1
43782,102,1
126549,102,2
11900,102,1
36524,102,5
43974,102,1
75974,102,3
16676,102,6
72565,102,2
27749,102,10
122293,102,1
27909,102,2
79143,102,3
44582,102,2
92898,102,1
156101,102,5
104487,102,1
50525,102,5
100888,102,1
131727,102,5
20229,102,1
106868,102,1
17732,102,1
54408,102,2
40663,102,4
31908,102,1
48732,102,1
54984,102,1
140413,102,1
18501,102,1
137222,102,1
121205,102,1
132890,102,4
157144,102,7
143658,102,3
106098,102,1
46545,102,1
29968,102,1
43953,102,3
69600,102,3
52361,102,2
65869,102,2
68653,102,2
124159,102,2
130970,102,1
46961,102,1
138129,102,3
44273,102,11
23804,102,5
15175,102,1
131162,102,1
115524,102,5
72960,102,2
59356,102,2
139080,102,1
30831,102,1
85776,102,1
76625,102,3
6089,102,1
42818,102,1
109439,102,1
53418,102,1
66989,102,2
116260,102,1
77137,102,3
28784,102,1
116806,102,1
132570,102,3
29264,102,1
132794,102,4
126123,102,1
11474,102,1
71947,102,1
134812,102,1
23207,102,6
11826,102,1
23303,102,4
55742,102,2
108394,102,1
112191,102,1
81974,102,1
69771,102,3
103965,102,1
149144,102,1
50067,102,7
79069,102,3
131333,102,2
4796,102,1
116143,102,1
86619,102,1
120747,102,1
9653,102,1
102525,102,1
9685,102,1
54782,102,1
18331,102,1
125994,102,2
10176,102,1
46183,102,1
94467,102,5
49181,102,1
108021,102,1
72022,102,3
148515,102,2
7807,102,1
119030,102,5
81825,102,1
1126,102,1
126902,102,1
56233,102,1
37165,102,1
30654,102,1
53641,102,1
122550,102,1
5983,102,1
53801,102,1
50366,102,1
53833,102,1
141982,102,1
34893,102,1
120086,102,2
109429,102,1
70614,102,3
142206,102,1
144023,102,1
76999,102,1
73526,102,3
93571,102,1
22097,102,6
109877,102,1
10813,102,1
20710,102,1
102664,102,6
51551,102,1
46130,102,1
60893,102,1
103027,102,1
105779,102,1
145301,102,1
10283,102,1
18897,102,1
148430,102,4
150679,102,1
143659,102,2
55764,102,2
75858,102,2
30129,102,1
106451,102,1
46898,102,1
27569,102,2
65998,102,3
141417,102,1
138825,102,1
72801,102,2
53003,102,9
50281,102,1
44754,102,1
34936,102,6
28401,102,1
129051,102,2
106784,102,1
28465,102,1
18000,102,1
105331,102,1
74177,102,3
118304,102,5
143145,102,1
81196,102,1
10059,102,1
103102,102,1
36259,102,1
130342,102,2
71980,102,2
108331,102,1
23432,102,7
78718,102,1
69804,102,3
72556,102,2
141428,102,3
138237,102,3
70092,102,2
5909,102,1
101534,102,1
53855,102,2
69305,102,2
128998,102,6
106699,102,1
66969,102,7
31451,102,2
28668,102,1
57215,102,1
122795,102,1
80727,102,1
32835,102,1
116625,102,1
45661,102,1
67577,102,2
33155,102,1
94169,102,1
43293,102,1
107830,102,1
107862,102,1
145189,102,3
49214,102,1
150573,102,1
46376,102,1
46440,102,1
10625,102,1
106249,102,1
103657,102,1
119191,102,2
106441,102,1
65924,102,2
58916,102,1
27687,102,2
72695,102,2
70039,102,1
53642,102,1
76488,102,1
141823,102,2
109142,102,1
59475,102,1
56682,102,1
125046,102,1
133640,102,2
142495,102,1
48286,102,1
67204,102,2
40665,102,1
139871,102,1
32782,102,1
142847,102,2
71351,102,2
102665,102,1
29223,102,1
123318,102,4
154679,101,3
74562,101,2
114656,101,5
105972,101,1
94767,101,1
27185,101,1
141066,101,1
141258,101,2
103860,101,1
27954,101,2
52972,101,1
12809,101,1
66575,101,2
128828,101,2
158463,101,1
86066,101,1
131964,101,3
139850,101,1
132188,101,2
80116,101,1
13641,101,1
125825,101,5
35833,101,1
120994,101,1
94458,101,1
114506,101,3
143413,101,2
150467,101,1
91834,101,1
110764,101,1
157722,101,1
97455,101,6
27613,101,2
127054,101,1
103935,101,1
15188,101,1
44446,101,3
101375,101,1
128583,101,2
4478,101,1
124812,101,2
127568,101,2
119949,101,2
139285,101,1
109324,101,1
31132,101,2
59753,101,1
47775,101,1
54112,101,9
93338,101,5
40527,101,4
142677,101,1
132327,101,1
57600,101,1
87037,101,1
123276,101,1
21245,101,1
134537,101,4
65285,101,1
108119,101,1
110871,101,1
110903,101,1
55563,101,1
150894,101,3
87848,101,1
58757,101,2
36815,101,1
19336,101,1
141344,101,2
103850,101,6
111479,101,1
16935,101,1
101386,101,1
128818,101,2
100763,101,1
139296,101,1
13055,101,1
70648,101,2
101115,101,1
109655,101,1
6497,101,1
28616,101,1
125271,101,5
50944,101,5
104938,101,1
107063,101,1
125367,101,1
109943,101,1
32879,101,1
116702,101,5
150062,101,4
60596,101,1
60660,101,1
102826,101,1
140416,101,3
108002,101,6
46484,101,1
72259,101,2
65840,101,1
15018,101,1
131005,101,2
5548,101,1
149008,101,1
5580,101,1
138324,101,1
24138,101,14
82510,101,1
135956,101,1
73315,101,2
13098,101,1
139467,101,1
50731,101,1
83278,101,1
31698,101,1
67376,101,2
9677,101,1
107394,101,1
116713,101,1
93968,101,1
110274,101,1
143019,101,2
74243,101,4
71523,101,3
150137,101,3
18387,101,12
145005,101,3
55201,101,1
107853,101,1
126190,101,1
114475,101,2
71854,101,2
157226,101,9
121550,101,1
81657,101,1
92091,101,1
33829,101,1
43903,101,1
72302,101,1
16541,101,9
39376,101,3
119278,101,2
124173,101,2
138614,101,1
138175,101,5
69998,101,1
79008,101,2
44575,101,2
66427,101,3
19934,101,1
8887,101,1
128968,101,3
142134,101,2
88894,101,1
109645,101,1
109741,101,1
116338,101,1
79968,101,1
159117,101,4
142582,101,1
139926,101,1
5375,101,1
110317,101,1
74222,101,3
41232,101,1
145191,101,3
10211,101,1
75338,101,1
123512,101,1
71865,101,1
137450,101,1
649,101,1
75530,101,7
145490,101,5
140897,101,1
23221,101,3
108280,101,1
130611,101,1
46634,101,1
137834,101,1
58726,101,1
106443,101,1
124184,101,6
141569,101,1
15296,101,1
52835,101,2
138410,101,1
128659,101,4
21524,101,6
17352,101,1
131923,101,2
136458,101,1
5162,101,1
153866,101,1
125432,101,1
20745,101,11
129651,101,2
142849,101,2
120825,101,1
48608,101,1
114002,101,1
38363,101,5
150127,101,1
129971,101,2
77942,101,2
43413,101,3
103094,101,1
130334,101,4
134773,101,1
52013,101,1
29908,101,1
19156,101,1
19220,101,1
8301,101,1
138293,101,1
104086,101,1
109027,101,1
149393,101,4
53783,101,1
104406,101,1
40134,101,1
142124,101,2
13195,101,1
125123,101,2
139660,101,1
13515,101,1
107139,101,6
136629,101,1
109955,101,1
91057,101,2
40870,101,1
110179,101,1
33115,101,1
41126,101,1
14091,101,1
36027,101,1
91644,101,2
134752,101,1
118735,101,2
143544,101,2
130441,101,2
61163,101,2
157498,101,1
111150,101,1
155255,101,1
106401,101,1
68636,101,3
128297,101,4
47104,101,1
19775,101,12
69308,101,2
12918,101,1
20063,101,1
158575,101,1
13142,101,1
70671,101,3
104673,101,1
21866,101,5
142327,101,1
70799,101,3
109678,101,1
54370,101,1
139799,101,1
90908,101,1
48161,101,1
120591,101,1
132265,101,2
149893,101,2
42976,101,3
32998,101,1
11126,101,1
123086,101,1
7096,101,1
38385,101,1
105537,101,1
55106,101,1
18527,101,12
143330,101,1
143362,101,1
11553,101,1
38780,101,3
75403,101,2
61174,101,2
30026,101,1
12097,101,1
92359,101,1
1194,101,1
27850,101,2
44523,101,1
79148,101,1
53677,101,1
8643,101,1
34673,101,1
82597,101,1
109177,101,1
104364,101,1
53252,101,1
113151,101,1
139586,101,1
56941,101,1
101149,101,1
131956,101,2
133675,101,4
117655,101,5
107097,101,1
71162,101,7
13793,101,1
33297,101,1
55192,101,1
118533,101,5
99400,101,6
32341,101,1
137462,101,1
110788,101,1
96967,101,1
108228,101,1
58674,101,1
141325,101,3
55960,101,1
12268,101,1
103895,101,1
138230,101,1
131103,101,1
149074,101,1
78999,101,3
19637,101,12
47190,101,1
138390,101,1
131359,101,2
127462,101,2
56696,101,1
73445,101,1
35068,101,5
158789,101,6
21920,101,7
152339,101,1
54552,101,1
83408,101,1
60289,101,2
125604,101,1
102519,101,1
140109,101,1
149979,101,4
51438,101,5
116940,101,1
83824,101,1
77814,101,1
71685,101,3
137377,101,3
65373,101,1
55587,101,2
78402,101,3
123919,101,1
37031,101,5
12471,101,1
104002,101,1
79138,101,3
53763,101,1
141880,101,1
158445,101,3
127538,101,3
53178,101,1
66621,101,1
34951,101,1
95997,101,1
104610,101,1
35015,101,1
120208,101,1
24727,101,1
142424,101,1
104866,101,1
133761,101,2
129514,101,1
67325,101,2
116630,101,5
134113,101,2
25396,101,1
107631,101,1
125935,101,1
18400,101,12
105773,101,1
21419,101,7
105837,101,1
49538,101,5
150993,101,6
42045,101,4
119259,101,2
69787,101,3
42397,101,1
138348,101,3
53029,101,1
141923,101,2
131605,101,2
1900,101,1
21686,101,3
104589,101,1
56814,101,1
79661,101,3
158779,101,1
117560,101,1
129205,101,3
45292,101,3
142499,101,1
54414,101,2
125594,101,2
107482,101,1
21035,101,11
110298,101,1
118266,101,5
132693,101,2
60695,101,1
48866,101,1
94248,101,1
21259,101,11
145204,101,3
145238,101,2
110661,101,6
140814,101,1
41672,101,3
72166,101,3
10640,101,1
148627,101,4
33917,101,1
87830,101,1
75895,101,3
55865,101,1
8175,101,1
141358,101,1
128352,101,4
92595,101,1
42472,101,1
30739,101,1
139182,101,1
139214,101,1
70470,101,2
73286,101,1
47800,101,9
17749,101,1
37800,101,1
32541,101,1
32573,101,1
45399,101,1
17877,101,1
105112,101,1
140270,101,1
7119,101,1
150108,101,8
67667,101,3
137207,101,1
126054,101,1
150439,101,4
118609,101,2
75394,101,2
65374,101,1
10523,101,1
143708,101,2
55716,101,1
130699,101,1
55844,101,1
138585,101,1
106499,101,1
138114,101,1
36968,101,5
138210,101,1
101379,101,1
109072,101,1
124688,101,5
115797,101,1
141977,101,1
69406,101,2
13016,101,1
143881,101,1
32392,101,1
50873,101,1
54564,101,1
45538,101,3
71153,101,1
142777,101,2
54852,101,1
120945,101,1
125872,101,1
144922,101,1
55012,101,1
7290,101,1
150354,101,7
94409,101,1
126204,101,1
65513,101,1
16233,101,1
150802,101,1
16361,101,1
44077,101,4
111259,101,1
56175,101,1
155812,101,5
92777,101,1
62072,101,1
56463,101,1
122556,101,5
127583,101,4
101710,101,1
50500,101,1
66729,101,3
129078,101,3
47982,101,1
32531,101,1
120508,101,5
120572,101,1
80046,101,1
35475,101,6
13667,101,1
142948,101,2
7077,101,1
54895,101,1
48739,101,1
67657,101,2
33171,101,1
134509,101,2
10161,101,1
46168,101,1
150429,101,3
36350,101,1
150621,101,1
26185,101,1
143601,101,1
145472,101,2
7760,101,1
16404,101,13
12110,101,1
82066,101,1
61667,101,1
119367,101,2
138296,101,1
19607,101,1
66292,101,8
53818,101,10
125190,101,5
73575,101,3
104857,101,1
28663,101,1
45496,101,1
83410,101,1
113917,101,1
45656,101,2
125670,101,1
120903,101,1
74968,101,7
148015,101,1
137240,101,1
134691,101,2
55333,101,2
74642,101,2
126354,101,2
46371,101,2
140826,101,1
58367,101,1
10428,101,1
61198,101,1
150728,101,1
108433,101,1
151016,101,9
148831,101,1
66047,101,1
111441,101,1
4163,101,1
12601,101,1
92959,101,1
53797,101,10
95743,101,6
142042,101,2
20098,101,1
21677,101,8
101013,101,1
127925,101,4
50810,101,1
35241,101,5
117807,101,5
139866,101,1
142650,101,1
153955,101,1
142746,101,1
63086,101,1
40884,101,1
25569,101,1
14468,101,1
114779,101,1
137774,101,1
16491,101,7
55824,101,1
72381,101,3
3854,101,2
122045,101,1
72573,101,7
124284,101,6
12580,101,1
92842,101,1
17100,101,1
53712,101,1
53936,101,1
127808,101,2
62681,101,1
45454,101,2
105103,101,1
86765,101,1
120893,101,1
9799,101,1
129911,101,2
150163,101,4
125980,101,2
107815,101,1
22884,101,6
21336,101,11
110599,101,1
107975,101,1
43577,101,1
150558,101,1
140880,101,1
58453,101,2
110951,101,1
23364,101,7
55675,101,1
49551,101,1
43961,101,1
106330,101,1
8049,101,1
19256,101,1
138041,101,1
27576,101,2
40042,101,1
73224,101,1
53947,101,1
24431,101,1
44985,101,2
73480,101,7
127883,101,3
109607,101,1
104794,101,1
129250,101,2
10959,101,1
45785,101,1
75033,101,2
105530,101,1
114448,101,2
123506,101,1
110738,101,1
55494,101,1
90243,101,1
157792,101,7
34218,101,1
103877,101,1
141499,101,1
19523,101,1
141531,101,1
42421,101,3
138907,101,1
122355,101,1
88323,101,1
158253,101,1
12762,101,1
53085,101,1
53149,101,1
50427,101,5
82814,101,1
109394,101,6
104741,101,1
35178,101,6
106930,101,1
13338,101,1
20579,101,1
20899,101,1
32938,101,1
80862,101,1
110290,101,1
74227,101,2
118290,101,1
55046,101,1
75215,101,2
67947,101,3
46255,101,1
123677,101,2
130552,101,2
137743,101,1
33909,101,1
138031,101,1
68683,101,3
49861,101,1
1294,101,1
39520,101,3
56081,101,9
58987,101,1
124349,101,1
16813,101,13
70014,101,3
108989,101,1
19790,101,1
53681,101,1
12741,101,1
141862,101,2
4495,101,1
131672,101,5
56721,101,1
37653,101,1
15853,101,1
50758,101,1
129176,101,1
109821,101,1
45423,101,1
107165,101,1
20654,101,1
102384,101,1
57553,101,1
132536,101,2
33013,101,1
140262,101,1
140294,101,3
102896,101,1
107773,101,1
126078,101,1
110536,101,1
105755,101,1
49136,101,1
61285,101,2
121961,101,1
26639,101,1
82068,101,1
124232,101,2
92534,101,1
92598,101,1
68886,101,3
50001,101,1
68918,101,3
135578,101,1
149174,101,3
42539,101,1
82484,101,1
56444,101,1
85268,101,1
79259,101,1
139185,101,1
53852,101,2
1850,101,1
13072,101,1
28409,101,1
101068,101,1
120265,101,1
35168,101,1
54364,101,2
142481,101,1
51026,101,1
136602,101,1
5306,101,1
40875,101,1
105243,101,1
142993,101,1
156855,101,6
145043,101,4
117116,101,1
33355,101,5
140636,101,1
71828,101,2
148225,101,2
137413,101,1
75493,101,3
38902,101,1
96982,101,6
75717,101,3
30052,101,10
138556,101,1
69940,101,2
66113,101,2
103942,101,1
82303,101,1
108915,101,1
30755,101,1
52990,101,1
128782,101,4
42806,101,1
98391,101,1
131918,101,1
50940,101,1
125363,101,5
54471,101,1
2469,101,1
28836,101,1
80607,101,1
102374,101,6
110035,101,1
32875,101,1
91329,101,1
129870,101,7
145022,101,2
38518,101,4
150282,101,1
18532,101,1
133113,101,2
148460,101,2
74847,101,2
33782,101,1
150837,101,1
68396,101,3
121823,101,1
108542,101,1
108702,101,1
1295,101,1
138759,101,1
39681,101,1
128505,101,2
27919,101,2
19887,101,12
73119,101,2
1808,101,1
139239,101,1
124862,101,2
69484,101,2
120191,101,2
45104,101,1
136272,101,1
142279,101,1
144097,101,1
142407,101,2
136464,101,1
136656,101,1
93900,101,1
71359,101,2
33014,101,1
41153,101,3
129977,101,1
21231,101,1
110569,101,1
103260,101,1
39052,101,1
135067,101,1
123945,101,1
16439,101,1
39564,101,1
15217,101,1
17017,101,1
39820,101,1
31065,101,1
45019,101,2
127789,101,2
102044,101,1
125321,101,5
20602,101,11
142610,101,1
20634,101,11
129476,101,1
48369,101,1
129700,101,4
32961,101,1
105436,101,1
74971,101,8
132676,101,2
77787,101,2
134395,101,1
67938,101,2
21381,101,1
43494,101,1
41559,101,1
11676,101,1
36460,101,1
110964,101,1
75686,101,2
30021,101,1
137894,101,1
141341,101,2
23761,101,5
82240,101,1
50013,101,5
26940,101,1
27845,101,2
70229,101,3
53055,101,1
101607,101,1
6206,101,1
136166,101,1
139453,101,1
116089,101,1
101048,101,1
147021,101,1
142365,101,2
104839,101,1
5062,101,1
107060,101,1
89157,101,1
125460,101,5
40791,101,11
2598,101,1
120789,101,1
107412,101,1
107508,101,1
35788,101,1
25506,101,1
99288,101,6
77927,101,1
48999,101,1
105810,101,1
126272,101,2
148429,101,1
18928,101,1
36599,101,1
81835,101,1
108415,101,1
150934,101,4
155304,101,3
58829,101,1
141544,101,1
141576,101,1
108863,101,1
104114,101,6
101426,101,1
37335,101,1
85355,101,1
56659,101,1
24551,101,1
127811,101,2
93357,101,1
40354,101,1
127907,101,2
40450,101,1
77233,101,1
142632,101,2
77361,101,3
149782,101,1
40802,101,4
116581,101,5
48455,101,1
40898,101,4
149942,101,2
107487,101,6
11207,101,1
143144,101,3
55059,101,1
117172,101,1
26032,101,20
52116,101,1
33794,101,1
68536,101,3
111210,101,1
65880,101,3
111466,101,1
8308,101,1
59047,101,1
100302,101,1
124394,101,5
92632,101,1
50035,101,1
104093,101,1
88667,101,1
47773,101,1
37709,101,1
59975,101,1
73611,101,2
89083,101,1
102173,101,1
139795,101,1
136572,101,1
136636,101,1
9493,101,1
40749,101,1
77468,101,1
18171,101,1
43004,101,1
102685,101,1
137020,101,1
129957,101,2
94264,101,5
110549,101,1
41688,101,4
114740,101,1
41720,101,1
140990,101,1
123861,101,1
130640,101,4
43911,101,3
12125,101,1
27462,101,2
39416,101,1
27622,101,1
59218,101,1
69091,101,3
42584,101,1
155971,101,5
128880,101,4
56713,101,1
101832,101,1
120182,101,5
142302,101,2
91075,101,2
105256,101,1
57513,101,1
118132,101,5
125909,101,5
14173,101,1
14280,101,1
32369,101,1
75314,101,1
74785,101,4
130811,101,2
36952,101,1
124288,101,2
12456,101,1
149230,101,3
128667,101,4
115685,101,1
104659,101,1
106912,101,1
139657,101,1
17712,101,1
20465,101,1
120577,101,1
129563,101,1
107296,101,1
31760,101,2
40867,101,1
20913,101,1
105395,101,1
18289,101,1
129883,101,2
21169,101,1
36099,101,6
29660,101,1
103486,101,1
124171,101,1
103774,101,1
23688,101,4
49843,101,9
131078,101,1
119468,101,1
138269,101,1
44541,101,2
66329,101,8
27996,101,2
37379,101,1
97998,101,6
70412,101,3
85948,101,1
131686,101,1
101790,101,1
6357,101,1
139540,101,1
101135,101,1
102046,101,1
20476,101,1
120460,101,4
129638,101,4
132486,101,3
125739,101,1
45949,101,1
55135,101,1
71692,101,3
137320,101,1
123542,101,1
148292,101,12
72055,101,2
110934,101,1
11870,101,1
55626,101,9
29959,101,1
121719,101,1
108534,101,6
36910,101,1
49886,101,1
141663,101,1
56426,101,1
85735,101,1
122647,101,1
6080,101,1
44840,101,1
139327,101,1
142271,101,2
101082,101,1
88999,101,1
17766,101,1
70999,101,1
28807,101,1
113741,101,1
122838,101,1
20775,101,1
122902,101,1
156672,101,1
102729,101,1
18535,101,1
132924,100,2
41476,100,1
123521,100,1
121410,100,1
143499,100,2
10380,100,1
133180,100,1
18930,100,1
65615,100,3
106164,100,1
16367,100,1
75827,100,3
66063,100,3
59134,100,2
95407,100,6
66287,100,3
53589,100,1
1587,100,1
5867,100,1
97860,100,1
127459,100,4
104404,100,1
66703,100,1
37657,100,1
21789,100,6
127877,100,4
116198,100,5
67023,100,3
5107,100,1
37924,100,1
67279,100,2
38020,100,1
83405,100,1
125537,100,1
48521,100,1
93903,100,1
60414,100,1
142890,100,1
71330,100,2
7083,100,1
60798,100,1
38703,100,1
43582,100,1
87421,100,1
27132,100,1
30109,100,1
124044,100,2
90653,100,1
44286,100,1
128359,100,2
8406,100,1
72909,100,3
44574,100,2
85629,100,1
56480,100,1
34692,100,1
104415,100,1
53920,100,10
158541,100,3
109356,100,1
13044,100,1
66746,100,2
129063,100,2
66842,100,7
142357,100,2
13428,100,1
35364,100,5
107276,100,1
40943,100,3
22761,100,2
75134,100,1
14132,100,1
7350,100,1
75209,100,2
22932,100,3
143424,100,2
143521,100,1
133170,100,4
106122,100,1
43945,100,1
103754,100,6
92453,100,1
49855,100,1
148965,100,1
19496,100,1
19592,100,12
104106,100,6
4393,100,1
21619,100,5
133321,100,5
136297,100,1
17607,100,1
37818,100,4
71096,100,3
74008,100,3
51393,100,5
74953,100,3
132754,100,1
18579,100,1
145535,100,3
23263,100,4
75636,100,2
68432,100,3
55734,100,1
106357,100,1
52685,100,1
68912,100,2
146357,100,2
8588,100,1
17138,100,1
44756,100,1
70435,100,2
8844,100,1
136148,100,1
40229,100,3
101909,100,1
101941,100,1
109698,100,1
32538,100,1
109794,100,1
67216,100,2
102293,100,1
142635,100,1
149849,100,3
38213,100,4
134292,100,3
137375,100,1
137439,100,3
133064,100,3
78176,100,3
134815,100,4
74766,100,1
87518,100,1
18942,100,12
126542,100,2
103424,100,1
141270,100,2
1246,100,1
58907,100,1
69966,100,3
138495,100,1
5879,100,1
76735,100,7
73294,100,2
139446,100,1
133599,100,1
101137,100,1
136351,100,1
54305,100,1
132040,100,5
77279,100,1
129576,100,2
73966,100,3
77599,100,3
25360,100,1
9880,100,1
130195,100,2
150479,100,1
61077,100,1
143522,100,2
134794,100,3
74745,100,2
110968,100,1
43818,100,1
126553,100,2
19049,100,1
135146,100,2
90633,100,1
27593,100,1
61781,100,1
56108,100,1
108920,100,1
56396,100,1
34608,100,1
52995,100,2
146638,100,1
20169,100,1
15880,100,1
117430,100,5
139649,100,1
54348,100,1
149551,100,1
120633,100,1
129555,100,2
35536,100,1
134026,100,3
116606,100,5
29097,100,1
118200,100,1
45866,100,1
116960,100,1
107704,100,1
126148,100,2
74500,100,3
107971,100,1
38854,100,1
38982,100,1
157487,100,1
26409,100,1
103574,100,1
75957,100,3
65905,100,2
141356,100,1
78774,100,1
138668,100,1
26923,100,1
138325,100,1
42406,100,4
69489,100,3
4757,100,1
117441,100,1
158921,100,3
20500,100,1
125411,100,1
40774,100,3
149850,100,1
38150,100,1
125731,100,2
120900,100,1
107854,100,1
67932,100,1
65372,100,1
33606,100,1
23243,100,11
137728,100,1
108334,100,1
78593,100,3
68604,100,7
44256,100,1
141431,100,2
111534,100,1
26902,100,1
47425,100,1
53762,100,1
127440,100,2
17214,100,12
53858,100,10
128873,100,2
17438,100,1
136352,100,1
35206,100,1
139735,100,1
109774,100,1
107246,100,1
154051,100,7
18143,100,1
149957,100,2
74159,100,3
74944,100,1
74223,100,2
102881,100,1
83962,100,1
94407,100,5
107929,100,1
21418,100,15
143426,100,1
18762,100,1
148295,100,1
150544,100,1
99581,100,6
123769,100,2
143813,100,1
55725,100,1
148743,100,1
108473,100,1
